zone,iso_year,month,week_no,est_adult_no,est_juvenile_no,est_wetland_ha,est_river_ha,river_avg_water_temp,river_temp_spawning_state,waterbody_avg_water_temp,waterbody_temp_spawning_state,aggregation_high_no,aggregation_mod_no,aggregation_low_no,aggregation_switch
8,2009,6,26,47588.27,451769.1,185.69,799.32,11.41,Poor,11.52,Poor,0,0,246,0
6,2009,6,26,0,0,0,,12.16,Poor,10.56,Poor,0,0,3,0
1,2009,6,26,26892.61,276439.53,0,971.67,11.55,Poor,10.95,Poor,0,0,187,0
5,2009,6,26,25220.17,187680.74,539.61,377.09,11.36,Poor,9.18,Poor,0,0,29,0
4,2009,6,26,62302.85,416439.13,147.69,1432.3,11.61,Poor,11.59,Poor,0,0,308,0
3,2009,6,26,19845.79,169319.05,595.97,,12.29,Poor,11.14,Poor,0,0,8,0
3,2009,6,27,13431.55,114688.55,403.35,,12.95,Poor,10.95,Poor,0,0,8,0
8,2009,6,27,34255.23,294389.3,62.66,799.32,11.94,Poor,11.72,Poor,0,0,246,0
2,2009,6,27,102094.15,872818.55,26.53,2244.48,12.04,Poor,11.54,Poor,0,0,659,0
4,2009,6,27,59297.73,393938.11,84.64,1432.3,12.08,Poor,12.12,Poor,0,0,308,0
7,2009,6,27,6010.71,42953.91,0,201.78,11.59,Poor,11.34,Poor,0,0,103,0
1,2009,6,27,25430.4,259319.83,0,971.67,12.14,Poor,11.04,Poor,0,0,187,0
5,2009,6,27,29119.22,214896.68,641.2,377.09,11.73,Poor,8.89,Poor,0,0,29,0
6,2009,6,27,0,0,0,,12.63,Poor,10.38,Poor,0,0,3,0
8,2009,7,28,32236.9,277115.45,2.05,799.32,10.35,Poor,10.57,Poor,0,0,246,0
1,2009,7,28,25430.4,259319.83,0,971.67,10.43,Poor,9.39,Poor,0,0,187,0
6,2009,7,28,0,0,0,,11.05,Poor,9.72,Poor,0,0,3,0
3,2009,7,28,15255.06,129964.05,458.11,,11.29,Poor,10.35,Poor,0,0,8,0
4,2009,7,28,59360.73,393639.73,65.2,1432.3,10.5,Poor,10.38,Poor,0,0,308,0
2,2009,7,28,101210.7,864627.98,0,2244.48,10.47,Poor,10.18,Poor,0,0,659,0
7,2009,7,28,6010.71,42953.91,0,201.78,10.32,Poor,9.36,Poor,0,0,103,0
5,2009,7,28,24514.43,187379.48,521.56,377.09,10.34,Poor,8.11,Poor,0,0,29,0
2,2009,7,29,101732.52,869093.93,15.67,2244.48,10.72,Poor,10.56,Poor,0,0,659,0
8,2009,7,29,32168.64,276531.2,0,799.32,10.62,Poor,10.85,Poor,0,0,246,0
6,2009,7,29,0,0,0,,11.23,Poor,9.85,Poor,0,0,3,0
3,2009,7,29,20348.63,172959.8,611.07,,11.35,Poor,10.45,Poor,0,0,8,0
5,2009,7,29,25240.7,192395.78,543.37,377.09,10.62,Poor,7.99,Poor,0,0,29,0
1,2009,7,29,25786.17,272652.16,0,971.67,10.68,Poor,9.63,Poor,0,0,187,0
7,2009,7,29,6010.71,42953.91,0,201.78,10.58,Poor,9.52,Poor,0,0,103,0
4,2009,7,29,58716.18,390600.93,16.35,1432.3,10.75,Poor,10.61,Poor,0,0,308,0
8,2009,7,30,31445.29,266951.7,0,799.32,10.97,Poor,11.18,Poor,0,0,246,0
3,2009,7,30,15607.04,132710.3,468.68,,11.52,Poor,10.84,Poor,0,0,8,0
7,2009,7,30,6010.71,42953.91,0,201.78,10.9,Poor,9.4,Poor,0,0,103,0
6,2009,7,30,0,0,0,,11.4,Poor,10.2,Poor,0,0,3,0
2,2009,7,30,102253.99,873557.03,31.33,2244.48,11.09,Poor,10.78,Poor,0,0,659,0
5,2009,7,30,13204.74,109718,177.98,377.09,10.97,Poor,8.07,Poor,0,0,29,0
1,2009,7,30,27467.63,295594.28,0,971.67,11.03,Poor,9.72,Poor,0,0,187,0
4,2009,7,30,58171.72,385941.18,0,1432.3,11.08,Poor,10.93,Poor,0,0,308,0
5,2009,7,31,23971.63,184083.9,501.31,377.09,10.43,Poor,7.91,Poor,0,0,29,0
7,2009,7,31,7491.99,62571.06,0,201.78,10.43,Poor,9.87,Poor,0,0,103,0
8,2009,7,31,31445.29,266951.7,0,799.32,10.3,Poor,10.65,Poor,0,0,246,0
6,2009,7,31,0,0,0,,10.7,Poor,10.2,Poor,0,0,3,0
1,2009,7,31,26738.75,284589.28,0,971.67,10.32,Poor,9.68,Poor,0,0,187,0
3,2009,7,31,7770.55,66238.55,233.35,,10.71,Poor,10.89,Poor,0,0,8,0
2,2009,7,31,109589.34,970188.07,15.67,2244.48,10.45,Poor,10.52,Poor,0,0,659,0
4,2009,7,31,58171.72,385941.18,0,1432.3,10.41,Poor,10.25,Poor,0,0,308,0
4,2009,8,32,46524.37,275786.32,0,1432.3,11.6,Poor,11.5,Poor,0,0,308,0
1,2009,8,32,26738.75,284589.28,0,971.67,11.57,Poor,9.78,Poor,0,0,187,0
6,2009,8,32,0,0,0,,11.81,Poor,11.01,Poor,0,0,3,0
5,2009,8,32,24561.12,183414.28,504.32,377.09,11.56,Poor,8.09,Poor,0,0,29,0
3,2009,8,32,17838.48,152405.45,535.69,,11.75,Poor,11.69,Poor,0,0,8,0
7,2009,8,32,6010.71,42953.91,0,201.78,11.49,Poor,9.94,Poor,0,0,103,0
2,2009,8,32,101210.7,864627.98,0,2244.48,11.66,Poor,11.02,Poor,0,0,659,0
8,2009,8,32,26617.38,213452.85,0,799.32,11.5,Poor,11.67,Poor,0,0,246,0
8,2009,8,33,26617.38,213452.85,0,799.32,12.02,Poor,12.24,Poor,0,0,246,0
6,2009,8,33,0,0,0,,12.23,Poor,11.57,Poor,0,0,3,0
1,2009,8,33,25786.17,272652.16,0,971.67,12.07,Poor,10.31,Poor,0,0,187,0
4,2009,8,33,46524.37,275786.32,0,1432.3,12.1,Poor,11.91,Poor,0,0,308,0
2,2009,8,33,101210.7,864627.98,0,2244.48,12.11,Poor,11.41,Poor,0,0,659,0
5,2009,8,33,23213.47,174106.18,463.85,377.09,12.04,Poor,8.73,Poor,0,0,29,0
7,2009,8,33,6010.71,42953.91,0,201.78,11.98,Poor,9.93,Poor,0,0,103,0
3,2009,8,33,14866.45,126703,446.44,,12.32,Poor,12.08,Poor,0,0,8,0
2,2009,8,34,100070.37,852029.28,0,2244.48,13.84,Poor,12.74,Poor,0,0,659,0
8,2009,8,34,22257.11,61131.75,3.89,799.32,13.86,Poor,13.95,Poor,0,0,246,0
1,2009,8,34,25859.65,252809.86,0,971.67,13.89,Poor,11.42,Poor,0,0,187,0
4,2009,8,34,51988.85,317428.13,0,1432.3,13.86,Poor,13.58,Poor,0,0,308,0
5,2009,8,34,23622.44,176645.34,491.63,377.09,13.86,Poor,9.64,Poor,0,0,29,0
6,2009,8,34,0,0,0,,13.8,Poor,13.08,Poor,0,0,3,0
7,2009,8,34,6010.71,42953.91,0,201.78,13.6,Poor,10.9,Poor,0,0,103,0
3,2009,8,34,17684.29,150819.7,531.06,,14.05,Poor,13.49,Poor,0,0,8,0
8,2009,8,35,27259.73,218950.5,19.29,799.32,14.34,Poor,14.75,Poor,0,0,246,0
6,2009,8,35,0,0,0,,14.62,Poor,13.84,Poor,0,0,3,0
5,2009,8,35,22889.78,172324,450.18,377.09,14.45,Poor,10.34,Poor,0,0,29,0
4,2009,8,35,51864.76,316708.09,0,1432.3,14.4,Poor,14,Poor,0,0,308,0
1,2009,8,35,25430.4,259319.83,0,971.67,14.37,Poor,13.27,Poor,0,0,187,0
3,2009,8,35,14430.22,122969.5,433.34,,14.81,Poor,14.51,Poor,0,0,8,0
2,2009,8,35,100070.37,852029.28,0,2244.48,14.36,Poor,14.18,Poor,0,0,659,0
7,2009,8,35,6010.71,42953.91,0,201.78,14.2,Poor,12.92,Poor,0,0,103,0
1,2009,8,36,25786.17,272652.16,0,971.67,14.26,Poor,12.75,Poor,0,0,187,0
8,2009,8,36,27513.49,221122.2,26.91,799.32,14.2,Poor,14.63,Poor,0,0,246,0
4,2009,8,36,47305.84,286566.73,0,1432.3,14.36,Poor,14.04,Poor,0,0,308,0
3,2009,8,36,13244.08,112486.7,397.72,,14.81,Poor,15.06,Poor,0,0,8,0
6,2009,8,36,0,0,0,,14.68,Poor,14.64,Poor,0,0,3,0
7,2009,8,36,6010.71,42953.91,0,201.78,14.21,Poor,12.81,Poor,0,0,103,0
2,2009,8,36,101210.7,864627.98,0,2244.48,14.35,Poor,13.65,Poor,0,0,659,0
5,2009,8,36,22884.79,172289.5,450.03,377.09,14.31,Poor,10.33,Poor,0,0,29,0
5,2009,9,37,20727.62,157399.28,385.25,377.09,14.4,Poor,11.02,Poor,0,0,29,0
7,2009,9,37,6010.71,42953.91,0,201.78,14.49,Poor,12.8,Poor,0,0,103,0
6,2009,9,37,0,0,0,,14.85,Poor,15.06,Poor,0,0,3,0
1,2009,9,37,25786.17,272652.16,0,971.67,14.36,Poor,12.94,Poor,0,0,187,0
4,2009,9,37,47429.93,287286.77,0,1432.3,14.51,Poor,14.26,Poor,0,0,308,0
3,2009,9,37,15410.91,130700,462.79,,14.86,Poor,15.42,Poor,0,0,8,0
8,2009,9,37,22643.85,64777.4,11.51,799.32,14.27,Poor,14.77,Poor,0,0,246,0
2,2009,9,37,101210.7,864627.98,0,2244.48,14.55,Poor,14.07,Poor,0,0,659,0
7,2009,9,38,6286.13,45636.29,0,201.78,16.15,Moderate,15.31,Poor,0,0,103,0
6,2009,9,38,0,0,0,,16.64,Moderate,17.07,Moderate,0,0,3,0
3,2009,9,38,13749.94,274923.73,374.25,,16.67,Moderate,17.82,Moderate,0,0,8,0
4,2009,9,38,49246.12,323551.36,0,1432.3,16.35,Moderate,16.08,Moderate,0,0,308,0
1,2009,9,38,25786.17,272652.16,0,971.67,16.32,Moderate,15.48,Poor,0,0,187,0
8,2009,9,38,36362.59,348470.13,52.18,799.32,16.2,Moderate,16.51,Moderate,0,0,246,0
2,2009,9,38,105815.17,952611.42,0,2244.48,16.38,Moderate,16.1,Moderate,0,1,659,0
5,2009,9,38,11975.38,96485.78,126.37,377.09,16.34,Moderate,13.82,Poor,0,0,29,0
4,2009,9,39,48414.25,310251.26,0,1432.3,16.42,Moderate,16.12,Moderate,0,0,308,0
8,2009,9,39,38870.46,399084.93,120.44,799.32,16.22,Moderate,16.76,Moderate,0,0,246,0
6,2009,9,39,0,0,0,,16.93,Moderate,16.04,Moderate,0,0,3,0
1,2009,9,39,29587.88,321859.56,0,971.67,16.3,Moderate,16.03,Moderate,0,0,187,0
7,2009,9,39,6353.73,45806.57,0,201.78,16.39,Moderate,16.05,Moderate,0,0,103,0
3,2009,9,39,16628.89,334017.96,452.61,,16.94,Moderate,16.62,Moderate,0,0,8,0
5,2009,9,39,21884.12,165378,419.98,377.09,16.39,Moderate,13.28,Poor,0,0,29,0
2,2009,9,39,112448.73,1027144.71,2.04,2244.48,16.41,Moderate,16.49,Moderate,0,1,659,0
8,2009,9,40,37798.75,385524.98,112.3,799.32,15.7,Poor,16.58,Moderate,0,0,246,0
5,2009,9,40,14891.46,117080.3,209.99,377.09,15.91,Poor,12.63,Poor,0,0,29,0
1,2009,9,40,27248.38,289771.86,0,971.67,15.74,Poor,15.15,Poor,0,0,187,0
7,2009,9,40,6010.71,42953.91,0,201.78,16.39,Moderate,14.69,Poor,0,0,103,0
6,2009,9,40,0,0,0,,16.39,Moderate,15.74,Poor,0,0,3,0
4,2009,9,40,48806.64,314638.96,1.06,1432.3,16,Moderate,15.78,Poor,0,0,308,0
3,2009,9,40,15851.83,317344.94,431.46,,16.14,Moderate,16.2,Moderate,0,0,8,0
2,2009,9,40,111513.51,1018314.29,6.29,2244.48,16.1,Moderate,16.21,Moderate,0,1,659,0
7,2009,10,41,6010.71,42953.91,0,201.78,16.22,Moderate,14.63,Poor,0,0,103,0
2,2009,10,41,110542.27,989014.72,29.24,2244.48,15.71,Poor,16.2,Moderate,0,1,659,0
1,2009,10,41,27248.38,289771.86,0,971.67,15.23,Poor,15.03,Poor,0,0,187,0
3,2009,10,41,15075.16,300677.7,410.32,,15.69,Poor,16.46,Moderate,0,0,8,0
8,2009,10,41,35104.61,331150.77,38.97,799.32,15.24,Poor,16.54,Moderate,0,0,246,0
5,2009,10,41,9702.32,81239.4,54.16,377.09,15.58,Poor,12.82,Poor,0,0,29,0
4,2009,10,41,48358.37,307421.68,7.28,1432.3,15.57,Poor,15.26,Poor,0,0,308,0
6,2009,10,41,0,0,0,,16.36,Moderate,16.06,Moderate,0,0,3,0
6,2009,10,42,0,0,0,,17.22,Moderate,16.78,Moderate,0,0,3,0
4,2009,10,42,49572.5,322294.59,12.34,1432.3,16.61,Moderate,16.38,Moderate,0,0,308,0
1,2009,10,42,28791.1,295918.23,0,971.67,16.34,Moderate,15.45,Poor,0,0,187,0
2,2009,10,42,113882.8,1050179.95,47.78,2244.48,16.83,Moderate,16.93,Moderate,0,1,659,0
7,2009,10,42,6767.95,49434.81,22.74,201.78,17.35,Moderate,14.86,Poor,0,0,103,0
3,2009,10,42,16508.75,329611.03,449.34,,16.16,Moderate,17.22,Moderate,0,0,8,0
8,2009,10,42,34445.5,309778.64,0,799.32,16.33,Moderate,17.48,Moderate,0,0,246,0
5,2009,10,42,11505.85,93696.2,108.32,377.09,16.71,Moderate,13.24,Poor,0,0,29,0
8,2009,10,43,34445.5,309778.64,0,799.32,18.52,Moderate,19.51,Optimum,0,0,246,0
6,2009,10,43,0,0,0,,19.33,Optimum,20.2,Optimum,0,0,3,0
1,2009,10,43,30993.84,327868.85,0,971.67,18.58,Moderate,18.21,Moderate,0,0,187,0
5,2009,10,43,11046.25,179710.29,154.87,377.09,18.75,Moderate,16.55,Moderate,0,0,29,0
7,2009,10,43,8655.98,84558.73,45.49,201.78,19.41,Optimum,17.66,Moderate,0,0,103,0
2,2009,10,43,114233.75,1064914.85,24.34,2244.48,19.09,Optimum,19.4,Optimum,1,0,658,1
4,2009,10,43,53806.31,341071.06,7.08,1432.3,18.82,Moderate,18.69,Moderate,0,0,308,0
3,2009,10,43,13860.9,276171.12,377.27,,18.2,Moderate,20.73,Optimum,0,0,8,0
7,2009,10,44,7901.54,68972.98,24.48,201.78,21.66,Optimum,20.57,Optimum,0,0,103,0
5,2009,10,44,17383.52,297861.25,370.78,377.09,21.56,Optimum,17.23,Moderate,0,0,29,0
2,2009,10,44,113642.24,1052976.71,8.24,2244.48,21.95,Optimum,21.26,Optimum,1,0,658,1
3,2009,10,44,16233.94,324064.61,441.86,,21.59,Optimum,22.31,Optimum,0,0,8,0
8,2009,10,44,34445.5,309778.64,0,799.32,21.44,Optimum,21.85,Optimum,0,0,246,0
1,2009,10,44,31220.97,345258.05,15.17,971.67,21.64,Optimum,20.53,Optimum,0,0,187,0
6,2009,10,44,0,0,0,,21.91,Optimum,22.07,Optimum,0,0,3,0
4,2009,10,44,58721.45,371225.97,0.96,1432.3,21.75,Optimum,21.6,Optimum,0,0,308,0
5,2009,11,45,14263.86,235722.14,254.71,377.09,23.85,Moderate,20.33,Optimum,0,0,29,0
6,2009,11,45,0,0,0,,24.01,Moderate,23.61,Moderate,0,0,3,0
4,2009,11,45,64744.06,454450.7,0,1432.3,23.98,Moderate,23.65,Moderate,0,0,308,0
3,2009,11,45,14625.46,291601.74,398.08,,24.5,Moderate,23.66,Moderate,0,0,8,0
8,2009,11,45,29029.68,138314.1,0,799.32,23.8,Moderate,23.85,Moderate,0,0,246,0
7,2009,11,45,7130,53966.11,3.48,201.78,23.37,Moderate,24.79,Moderate,0,0,103,0
2,2009,11,45,113771.92,1055594.2,11.77,2244.48,24,Moderate,23.61,Moderate,0,1,659,0
1,2009,11,45,32101.89,348935.75,30.33,971.67,24.03,Moderate,23.95,Moderate,0,0,187,0
4,2009,11,46,63938.01,435193.3,6.38,1432.3,26.29,Moderate,25.97,Moderate,0,0,308,0
3,2009,11,46,16805.6,336594.28,457.42,,26.63,Moderate,26.41,Moderate,0,0,8,0
7,2009,11,46,7066.07,52111.27,1.74,201.78,25.4,Moderate,26.21,Moderate,0,0,103,0
5,2009,11,46,13141.28,214150.17,293.01,377.09,26.06,Moderate,21.27,Optimum,0,0,29,0
2,2009,11,46,113654.73,1053228.82,8.58,2244.48,26.37,Moderate,25.13,Moderate,0,1,659,0
6,2009,11,46,0,0,0,,25.89,Moderate,26.38,Moderate,0,0,3,0
1,2009,11,46,30784.11,353559.59,15.17,971.67,26.43,Moderate,25.62,Moderate,0,0,187,0
8,2009,11,46,29029.68,138314.1,0,799.32,26.05,Moderate,25.88,Moderate,0,0,246,0
1,2009,11,47,28839.84,323333.34,0,971.67,28.89,Poor,28.48,Poor,0,0,187,0
4,2009,11,47,63196.09,428502.08,12.76,1432.3,28.71,Poor,28.03,Poor,0,0,308,0
6,2009,11,47,417.73,8430.86,11.37,,28.22,Poor,25.4,Moderate,0,0,3,0
7,2009,11,47,6426.51,44535.53,0,201.78,27.45,Moderate,28.99,Poor,0,0,103,0
8,2009,11,47,23165.16,76138,0,799.32,28.59,Poor,28.4,Poor,0,0,246,0
2,2009,11,47,109569.18,989995.59,6.94,2244.48,28.59,Poor,27.69,Moderate,0,1,659,0
5,2009,11,47,12212.55,199780.92,265.12,377.09,28.54,Poor,23.83,Moderate,0,0,29,0
3,2009,11,47,4718.52,94434.67,128.43,,29.56,Poor,25.43,Moderate,0,0,8,0
2,2009,11,48,109376.78,970536.21,3.47,2244.48,25.14,Moderate,26.11,Moderate,0,1,659,0
7,2009,11,48,6659.12,48254.63,0,201.78,24.81,Moderate,27.61,Moderate,0,0,103,0
3,2009,11,48,14241.52,286631.47,387.63,,26.66,Moderate,23.37,Moderate,0,0,8,0
1,2009,11,48,30072.94,332834.96,0,971.67,25.02,Moderate,27.23,Moderate,0,0,187,0
4,2009,11,48,65101.91,457794.77,6.38,1432.3,25.25,Moderate,24.66,Moderate,0,0,308,0
8,2009,11,48,34445.5,309778.64,0,799.32,24.85,Moderate,25.58,Moderate,0,0,246,0
6,2009,11,48,835.1,16854.3,22.73,,25.68,Moderate,23.44,Moderate,0,0,3,0
5,2009,11,48,11283.48,181959.34,237.22,377.09,25.05,Moderate,23.11,Moderate,0,0,29,0
8,2009,11,49,24091.1,76138,0,799.32,22.17,Optimum,23.42,Moderate,0,0,246,0
3,2009,11,49,15083.6,302830.47,410.55,,23.38,Moderate,23.4,Moderate,0,0,8,0
5,2009,11,49,13767.41,207822.62,332.96,377.09,22.58,Optimum,20.51,Optimum,0,0,29,0
7,2009,11,49,7002.14,51107.29,0,201.78,23.05,Moderate,23.55,Moderate,0,0,103,0
2,2009,11,49,108467.22,959390.24,0,2244.48,22.93,Optimum,23.67,Moderate,0,1,659,0
1,2009,11,49,30663.62,335200.59,0,971.67,22.34,Optimum,23.71,Moderate,0,0,187,0
4,2009,11,49,63914.93,440215.69,0,1432.3,22.78,Optimum,22.46,Optimum,0,0,308,0
6,2009,11,49,417.73,8430.86,11.37,,23.35,Moderate,23.59,Moderate,0,0,3,0
6,2009,12,50,0,0,0,,23.62,Moderate,23.91,Moderate,0,0,3,0
5,2009,12,50,8977.89,111827.62,152.91,377.09,23.03,Moderate,21.7,Optimum,0,0,29,0
4,2009,12,50,60584.95,399174.98,0,1432.3,23.11,Moderate,22.79,Optimum,0,0,308,0
8,2009,12,50,24113.88,76597.73,0.62,799.32,22.52,Optimum,23.98,Moderate,0,0,246,0
7,2009,12,50,7002.14,51107.29,0,201.78,23.54,Moderate,23.77,Moderate,0,0,103,0
3,2009,12,50,13008.16,260943.13,354.06,,23.4,Moderate,23.77,Moderate,0,0,8,0
2,2009,12,50,108467.22,959390.24,0,2244.48,23.34,Moderate,24.28,Moderate,0,1,659,0
1,2009,12,50,30663.62,335200.59,0,971.67,22.61,Optimum,24.35,Moderate,0,0,187,0
4,2009,12,51,58828.45,372423.98,0,1432.3,24.59,Moderate,24.27,Moderate,0,0,308,0
2,2009,12,51,110981.39,1035770.4,255.15,2244.48,24.9,Moderate,25.97,Moderate,0,1,659,0
6,2009,12,51,0,0,0,,24.83,Moderate,25.6,Moderate,0,0,3,0
3,2009,12,51,12055.86,241723.45,328.14,,24.63,Moderate,25.84,Moderate,0,0,8,0
1,2009,12,51,32424.54,387741.75,59.82,971.67,24.16,Moderate,26.51,Moderate,0,0,187,0
5,2009,12,51,10982.22,146557.25,213.1,377.09,24.41,Moderate,23.17,Moderate,0,0,29,0
7,2009,12,51,13738.05,186812.09,183.34,201.78,24.82,Moderate,25.83,Moderate,0,0,103,0
8,2009,12,51,29552.11,248514.59,1.23,799.32,23.99,Moderate,25.32,Moderate,0,0,246,0
5,2009,12,52,13900.39,229164.96,240.58,377.09,25.95,Moderate,23.79,Moderate,0,0,29,0
6,2009,12,52,0,0,0,,26.52,Moderate,25.26,Moderate,0,0,3,0
3,2009,12,52,3490.3,69646.32,95,,26.45,Moderate,25.35,Moderate,0,0,8,0
1,2009,12,52,35471.69,399723.05,119.63,971.67,25.99,Moderate,27.22,Moderate,0,0,187,0
7,2009,12,52,20193.15,319790.12,366.65,201.78,26.19,Moderate,26.88,Moderate,0,0,103,0
2,2009,12,52,124291.92,1254102.14,510.3,2244.48,26.53,Moderate,26.81,Moderate,0,1,659,0
8,2009,12,52,44944.56,455323.63,0.62,799.32,25.78,Moderate,26.66,Moderate,0,0,246,0
4,2009,12,52,55651.12,365593.26,0,1432.3,26.28,Moderate,26.01,Moderate,0,0,308,0
6,2009,12,53,0,0,0,,26.56,Moderate,25.91,Moderate,0,0,3,0
7,2009,12,53,26162.32,386580.81,366.65,242.13,26.68,Moderate,23.89,Moderate,0,0,103,0
3,2009,12,53,3312.48,66853.64,90.16,,26.6,Moderate,25.94,Moderate,0,0,8,0
2,2009,12,53,158768.95,1634727.74,510.3,2693.93,26.97,Moderate,26.04,Moderate,0,1,659,0
1,2009,12,53,42793.49,507318.46,119.63,1166.17,26.6,Moderate,24.39,Moderate,0,0,187,0
5,2009,12,53,14735.49,255822.52,240.58,452.49,26.59,Moderate,23.17,Moderate,0,5,29,0
4,2009,12,53,66644.35,426521.81,0,1718.71,26.73,Moderate,26.54,Moderate,0,0,308,0
8,2009,12,53,42258.25,384480.22,0,959.39,26.42,Moderate,26.88,Moderate,0,0,246,0
3,2010,1,1,10128.53,86685.6,304.16,,26.59,Moderate,28.02,Poor,0,0,8,0
2,2010,1,1,128384.75,1330892.85,476.93,2244.48,26.57,Moderate,26.6,Moderate,0,1,659,0
8,2010,1,1,29746.83,252444.54,6.53,799.32,26,Moderate,26.87,Moderate,0,0,246,0
7,2010,1,1,9507.81,101677.59,68.2,201.78,26.38,Moderate,26.28,Moderate,0,0,103,0
1,2010,1,1,38738.24,460421.93,210.96,971.67,26.15,Moderate,24.95,Moderate,0,0,187,0
5,2010,1,1,17831.07,303404.73,414.18,377.09,26.17,Moderate,24.21,Moderate,0,0,29,0
4,2010,1,1,46562.8,242501.49,1.4,1432.3,26.39,Moderate,26.05,Moderate,0,0,308,0
6,2010,1,1,0,0,0,,26.69,Moderate,27.77,Moderate,0,0,3,0
5,2010,1,2,25613.72,446819.96,645.61,377.09,29.03,Poor,26.01,Moderate,0,0,29,0
6,2010,1,2,0,0,0,,29.8,Poor,27.85,Moderate,0,0,3,0
1,2010,1,2,30642.06,336775.65,89.73,971.67,29.14,Poor,28.3,Poor,0,0,187,0
3,2010,1,2,9135.4,184373.98,248.65,,29.67,Poor,27.75,Moderate,0,0,8,0
2,2010,1,2,116775.96,1094866.89,450.39,2244.48,29.29,Poor,29.16,Poor,0,0,659,0
7,2010,1,2,7562.04,54254.03,34.1,201.78,28.53,Poor,29.68,Poor,0,0,103,0
4,2010,1,2,41899.51,197988.25,0.7,1432.3,29.18,Poor,28.76,Poor,0,0,308,0
8,2010,1,2,22369.46,62429,3.27,799.32,28.87,Poor,29.32,Poor,0,0,246,0
5,2010,1,3,15986.85,272079.79,324.46,377.09,25.55,Moderate,23.14,Moderate,0,0,29,0
1,2010,1,3,31110.44,340739.2,36.7,971.67,25.51,Moderate,25.6,Moderate,0,0,187,0
6,2010,1,3,0,0,0,,26.67,Moderate,26.01,Moderate,0,0,3,0
3,2010,1,3,10569,213307.31,287.67,,26.47,Moderate,26.07,Moderate,0,0,8,0
4,2010,1,3,43038.54,149182.71,0,1432.3,25.78,Moderate,25.42,Moderate,0,0,308,0
7,2010,1,3,7002.14,51107.29,0,201.78,25.69,Moderate,26.27,Moderate,0,0,103,0
8,2010,1,3,24091.1,76138,0,799.32,25.28,Moderate,26.32,Moderate,0,0,246,0
2,2010,1,3,119119.83,1199887.3,447.01,2244.48,25.93,Moderate,26.55,Moderate,0,1,659,0
2,2010,1,4,92992.92,795462.66,250.52,2244.48,27.63,Moderate,28.62,Poor,0,0,659,0
7,2010,1,4,6440.83,44658.08,0.43,201.78,27.26,Moderate,28.77,Poor,0,0,103,0
1,2010,1,4,29867.38,317415.64,0,971.67,27.24,Moderate,26.98,Moderate,0,0,187,0
8,2010,1,4,23519.83,75454.95,0,799.32,26.99,Moderate,27.87,Moderate,0,0,246,0
3,2010,1,4,6627.9,133766.6,180.4,,27.87,Moderate,26.67,Moderate,0,0,8,0
5,2010,1,4,23355.39,391133.38,599.74,377.09,27.24,Moderate,25.35,Moderate,0,0,29,0
4,2010,1,4,39969.45,102602.12,0,1432.3,27.45,Moderate,27.07,Moderate,0,0,308,0
6,2010,1,4,0,0,0,,28.06,Poor,26.56,Moderate,0,0,3,0
4,2010,2,5,62836.93,387681.7,18.44,1718.71,27.63,Moderate,27.43,Moderate,0,4,308,0
2,2010,2,5,141541.08,1322563.02,230.74,2693.93,27.76,Moderate,27.73,Moderate,0,4,659,0
7,2010,2,5,7761.18,54023.62,0.85,242.13,27.25,Moderate,28.32,Poor,0,0,103,0
8,2010,2,5,54309.7,553808.5,11.71,959.39,27.16,Moderate,27.66,Moderate,0,1,246,0
1,2010,2,5,36802.21,402309.81,0,1166.17,27.44,Moderate,25.58,Moderate,0,0,187,0
6,2010,2,5,0,0,0,,28.56,Poor,25.53,Moderate,0,0,3,0
5,2010,2,5,19390.76,326004.72,393.21,452.49,27.28,Moderate,23.5,Moderate,0,0,29,0
3,2010,2,5,3731.68,75314.16,101.57,,28.36,Poor,25.58,Moderate,0,0,8,0
5,2010,2,6,17896.55,302445.63,310.53,452.49,26.44,Moderate,23.53,Moderate,0,0,29,0
2,2010,2,6,185659.24,2147941.3,1136.88,2693.93,27.06,Moderate,26.06,Moderate,0,4,659,0
3,2010,2,6,8641.98,174415.63,235.22,,27.35,Moderate,27.8,Moderate,0,0,8,0
8,2010,2,6,69234.99,855089.87,416.91,959.39,26.43,Moderate,26.75,Moderate,0,1,246,0
4,2010,2,6,74211.36,544688.84,37.42,1718.71,26.86,Moderate,26.69,Moderate,0,4,308,0
6,2010,2,6,0,0,0,,26.96,Moderate,27.42,Moderate,0,0,3,0
1,2010,2,6,71479.86,980189.45,894.47,1166.17,26.64,Moderate,24.3,Moderate,0,0,187,0
7,2010,2,6,22185.71,310092.61,273.2,242.13,26.33,Moderate,26.74,Moderate,0,0,103,0
7,2010,2,7,32802.7,520365.57,547.39,242.13,25.21,Moderate,22.18,Optimum,0,0,103,0
3,2010,2,7,6307.89,126511.96,171.69,,26.28,Moderate,26.91,Moderate,0,0,8,0
2,2010,2,7,251764.28,3516427.67,2248.76,2693.93,25.8,Moderate,24.59,Moderate,0,273.5,659,0
5,2010,2,7,23151.4,401647.73,493.31,452.49,25.25,Moderate,22.8,Optimum,0,0,29,0
1,2010,2,7,111459.45,2056249.71,1788.97,1166.17,25.47,Moderate,21.39,Optimum,1,0,186,1
8,2010,2,7,71603.22,976731.12,798.72,959.39,25.27,Moderate,25.64,Moderate,0,1,246,0
4,2010,2,7,81989.63,631616.14,19.54,1718.71,25.65,Moderate,25.47,Moderate,0,4,308,0
